index,t,value_1,value_2
2341,2.341,-0.9958458386287898,-0.4979229193143949
2342,2.342,-0.23483810816638642,-0.11741905408319321
2343,2.343,0.927801877872597,0.4639009389362985
2344,2.344,0.5029282303974865,0.25146411519874323
2345,2.345,-0.7831728108260587,-0.39158640541302936
2346,2.346,-0.7273838620157961,-0.36369193100789804
2347,2.347,0.5756836115898739,0.28784180579493696
2348,2.348,0.8910293431144084,0.4455146715572042
2349,2.349,-0.32360829057430746,-0.16180414528715373
2350,2.35,-0.982287250728653,-0.4911436253643265
2351,2.351,0.048035309315870425,0.024017654657935213
2352,2.352,0.9957907342147674,0.4978953671073837
2353,2.353,0.22897069768524567,0.11448534884262283
2354,2.354,-0.9324530019802543,-0.46622650099012714
2355,2.355,-0.4861523673319901,-0.24307618366599504
2356,2.356,0.7990353127611246,0.3995176563805623
2357,2.357,0.7046500617500678,0.3523250308750339
2358,2.358,-0.6072915361870057,-0.30364576809350285
2359,2.359,-0.8692907120575631,-0.43464535602878157
2360,2.36,0.37279344882597776,0.18639672441298888
2361,2.361,0.9695014967289967,0.48475074836449833
2362,2.362,-0.11355557779805507,-0.056777788899027536
2363,2.363,-0.9998117778629928,-0.4999058889314964
2364,2.364,-0.15141816088402552,-0.07570908044201276
2365,2.365,0.9599423369882384,0.4799711684941192
2366,2.366,0.4035504064449076,0.2017752032224538
2367,2.367,-0.8545125041003085,-0.4272562520501543
2368,2.368,-0.6259681170493663,-0.31298405852468314
2369,2.369,0.6924212662689879,0.34621063313449396
2370,2.37,0.8045622442091884,0.4022811221045942
2371,2.371,-0.4859766547010807,-0.24298832735054035
2372,2.372,-0.9287738482522457,-0.46438692412612287
2373,2.373,0.24985817711601785,0.12492908855800892
2374,2.374,0.9920768565818145,0.4960384282909073
2375,2.375,-8.528864955540238e-14,-4.264432477770119e-14
2376,2.376,-0.9921524558060978,-0.4960762279030489
2377,2.377,-0.2475212352882153,-0.12376061764410765
2378,2.378,0.9307722732886633,0.46538613664433165
2379,2.379,0.47751947573641257,0.23875973786820628
2380,2.38,-0.8134257530148999,-0.40671287650744997
2381,2.381,-0.6765922506522571,-0.33829612532612857
2382,2.382,0.6487406574366164,0.3243703287183082
2383,2.383,0.8338287895596109,0.41691439477980546
2384,2.384,-0.44775409393223314,-0.22387704696611657
2385,2.385,-0.9413056965774356,-0.4706528482887178
2386,2.386,0.2230949565179524,0.1115474782589762
2387,2.387,0.9943595858769292,0.4971797929384646
2388,2.388,0.011862375638241864,0.005931187819120932
2389,2.389,-0.9916416438413436,-0.4958208219206718
2390,2.39,-0.2438181359611404,-0.1219090679805702
2391,2.391,0.9349723601172526,0.4674861800586263
2392,2.392,0.4602939936265728,0.2301469968132864
2393,2.393,-0.8290250798585032,-0.4145125399292516
2394,2.394,-0.6502694456288962,-0.3251347228144481
2395,2.395,0.680874277453736,0.340437138726868
2396,2.396,0.8046816322589561,0.40234081612947803
2397,2.397,-0.49944850368458393,-0.24972425184229197
2398,2.398,-0.9167736642495232,-0.4583868321247616
2399,2.399,0.2949290008155495,0.14746450040777476
2400,2.4,0.9822872507287208,0.4911436253643604
2401,2.401,-0.07813337309589234,-0.03906668654794617
2402,2.402,-0.999504980226091,-0.4997524901130455
2403,2.403,-0.1400800772935866,-0.0700400386467933
2404,2.404,0.9691555952264402,0.4845777976132201
2405,2.405,0.34935714043287547,0.17467857021643773
2406,2.406,-0.8942017462165911,-0.44710087310829555
2407,2.407,-0.5403178662504146,-0.2701589331252073
2408,2.408,0.7795339052995773,0.38976695264978867
2409,2.409,0.7049353337635986,0.3524676668817993
2410,2.41,-0.6315963934624161,-0.31579819673120807
2411,2.411,-0.8368132408371861,-0.41840662041859306
2412,2.412,0.4579719751967219,0.22898598759836095
2413,2.413,0.9313591340477211,0.46567956702386054
2414,2.414,-0.26695043101898325,-0.13347521550949162
2415,2.415,-0.9858559792233275,-0.49292798961166373
2416,2.416,0.06710422078458228,0.03355211039229114
2417,2.417,0.9994397038817935,0.49971985194089674
2418,2.418,0.1331088839891232,0.0665544419945616
2419,2.419,-0.9729941856892251,-0.48649709284461257
2420,2.42,-0.32570017058170186,-0.16285008529085093
2421,2.421,0.9089778648316392,0.4544889324158196
2422,2.422,0.503449489347605,0.2517247446738025
2423,2.423,-0.8111977455429781,-0.40559887277148904
2424,2.424,-0.6601422173983168,-0.3300711086991584
2425,2.425,0.684547105928598,0.342273552964299
2426,2.426,0.7907400052391067,0.39537000261955335
2427,2.427,-0.534722883384964,-0.267361441692482
2428,2.428,-0.8914852487839714,-0.4457426243919857
2429,2.429,0.3679376025900744,0.1839688012950372
2430,2.43,0.9599423369880947,0.47997116849404736
2431,2.431,-0.19063903686379197,-0.09531951843189598
2432,2.432,-0.9949812401114634,-0.4974906200557317
2433,2.433,0.00924871691276635,0.004624358456383175
2434,2.434,0.9967108887869537,0.49835544439347684
2435,2.435,0.17007190860909768,0.08503595430454884
2436,2.436,-0.9663710527851137,-0.48318552639255685
2437,2.437,-0.3416212467688835,-0.17081062338444175
2438,2.438,0.9061920961629466,0.4530960480814733
2439,2.439,0.5003191947120453,0.25015959735602267
2440,2.44,-0.8192321226824426,-0.4096160613412213
2441,2.441,-0.641828745474722,-0.320914372737361
2442,2.442,0.7092007093033419,0.35460035465167095
2443,2.443,0.7626376238135981,0.38131881190679906
2444,2.444,-0.5802777433838123,-0.29013887169190616
2445,2.445,-0.8601016672491648,-0.4300508336245824
2446,2.446,0.4369349216614423,0.21846746083072116
2447,2.447,0.932453001980204,0.466226500990102
2448,2.448,-0.28376632485624514,-0.14188316242812257
2449,2.449,-0.9787770658928929,-0.48938853294644646
2450,2.45,0.1253332335645284,0.0626666167822642
2451,2.451,0.9989632094007779,0.49948160470038894
2452,2.452,0.03397292771360679,0.016986463856803396
2453,2.453,-0.9936339815585735,-0.49681699077928676
2454,2.454,-0.19004687873384732,-0.09502343936692366
2455,2.455,0.964058316207677,0.4820291581038385
2456,2.456,0.33916353000052346,0.16958176500026173
2457,2.457,-0.9120537103871602,-0.4560268551935801
2458,2.458,-0.47804936063606096,-0.23902468031803048
2459,2.459,0.8398821779971457,0.41994108899857285
2460,2.46,0.6039316034314683,0.3019658017157342
2461,2.461,-0.75014430984256,-0.37507215492128
2462,2.462,-0.71456645698819,-0.357283228494095
2463,2.463,0.645675219467094,0.322837609733547
2464,2.464,0.8082481256543091,0.4041240628271546
2465,2.465,-0.5294455422013714,-0.2647227711006857
2466,2.466,-0.8838009086533024,-0.4419004543266512
2467,2.467,0.4044700178833347,0.20223500894166735
2468,2.468,0.9405568302355969,0.47027841511779844
2469,2.469,-0.27372555571996265,-0.13686277785998133
2470,2.47,-0.9783214371533644,-0.4891607185766822
2471,2.471,0.14008007729358662,0.07004003864679331
2472,2.472,0.9973304060969074,0.4986652030484537
2473,2.473,-0.0062328794671744165,-0.0031164397335872083
2474,2.474,-0.9981995212393445,-0.49909976061967226
2475,2.475,-0.1253332335641083,-0.06266661678205415
2476,2.476,0.9818704208858577,0.49093521044292887
2477,2.477,0.25238822230048275,0.12619411115024137
2478,2.478,-0.9495542919991757,-0.47477714599958787
2479,2.479,-0.3729800095398308,-0.1864900047699154
2480,2.48,0.9026754305864265,0.45133771529321326
2481,2.481,0.4854493989615449,0.24272469948077244
2482,2.482,-0.8428163013175557,-0.42140815065877785
2483,2.483,-0.5884357122010543,-0.29421785610052714
2484,2.484,0.7716654359019743,0.38583271795098717
2485,2.485,0.6808742774540094,0.3404371387270047
2486,2.486,-0.6909692190165523,-0.34548460950827614
2487,2.487,-0.761986978140542,-0.380993489070271
2488,2.488,0.6024883328009619,0.30124416640048096
2489,2.489,0.8312670935533706,0.4156335467766853
2490,2.49,-0.507959373780913,-0.2539796868904565
2491,2.491,-0.8884596429243442,-0.4442298214621721
2492,2.492,0.40906192485274284,0.20453096242637142
2493,2.493,0.9335383884878067,0.46676919424390334
2494,2.494,-0.30739116318516413,-0.15369558159258206
2495,2.495,-0.9666805699969414,-0.4833402849984707
2496,2.496,0.20443591416056858,0.10221795708028429
2497,2.497,0.9882403405029928,0.4941201702514964
2498,2.498,-0.1015619221598111,-0.05078096107990555
2499,2.499,-0.9987217578551888,-0.4993608789275944
2500,2.5,1.766710090082448e-14,8.83355045041224e-15
2501,2.501,0.9987520645134595,0.4993760322567298
2502,2.502,0.09916136148355699,0.049580680741778495
2503,2.503,-0.9890558649667587,-0.49452793248337934
2504,2.504,-0.19497939656662305,-0.09748969828331153
2505,2.505,0.9704306896131798,0.4852153448065899
2506,2.506,0.2866569844809453,0.14332849224047264
2507,2.507,-0.9437243196976591,-0.47186215984882957
2508,2.508,-0.37353960118289853,-0.18676980059144926
2509,2.509,0.9098141423198901,0.45490707115994505
2510,2.51,0.45510981280891794,0.22755490640445897
2511,2.511,-0.869588709349529,-0.4347943546747645
2512,2.512,-0.5309798015336216,-0.2654899007668108
2513,2.513,0.8239315903452877,0.41196579517264387
2514,2.514,0.6008823851410693,0.30044119257053464
2515,2.515,-0.77370753777559,-0.386853768887795
2516,2.516,-0.6646609544477544,-0.3323304772238772
2517,2.517,0.7197509229056582,0.3598754614528291
2518,2.518,0.722258710448151,0.3611293552240755
2519,2.519,-0.6628563523400727,-0.33142817617003634
2520,2.52,-0.7737075377753235,-0.38685376888766176
2521,2.521,0.6037713375992595,0.30188566879962975
2522,2.522,0.8191168047368073,0.40955840236840363
2523,2.523,-0.5431908624738987,-0.27159543123694935
2524,2.524,-0.858662334216492,-0.429331167108246
2525,2.525,0.48175367410144054,0.24087683705072027
2526,2.526,0.892575745528607,0.4462878727643035
2527,2.527,-0.4200401127387663,-0.21002005636938315
2528,2.528,-0.921134325595822,-0.460567162797911
2529,2.529,0.35857129081459593,0.17928564540729797
2530,2.53,0.9446515494832116,0.4723257747416058
2531,2.531,-0.297809433061135,-0.1489047165305675
2532,2.532,-0.9634683356301631,-0.48173416781508155
2533,2.533,0.23815919512182435,0.11907959756091217
2534,2.534,0.9779450904460519,0.48897254522302597
2535,2.535,-0.17996978718594142,-0.08998489359297071
2536,2.536,-0.9884545702835801,-0.49422728514179004
2537,2.537,0.12353774087408832,0.06176887043704416
2538,2.538,0.9953755661649029,0.49768778308245143
2539,2.539,-0.06911017110140812,-0.03455508555070406
2540,2.54,-0.9990873978258973,-0.49954369891294864
2541,2.541,0.016888399189726015,0.008444199594863007
2542,2.542,0.9999651884491568,0.4999825942245784
2543,2.543,0.03296818137743137,0.016484090688715685
2544,2.544,-0.9983758795627227,-0.49918793978136133
2545,2.545,-0.08033810013351737,-0.04016905006675869
2546,2.546,0.994674936686474,0.497337468343237
2547,2.547,0.1251337545359016,0.0625668772679508
2548,2.548,-0.9892036900479715,-0.49460184502398574
2549,2.549,-0.16729737942941322,-0.08364868971470661
2550,2.55,0.9822872507286248,0.4911436253643124
2551,2.551,0.20679710272750262,0.10339855136375131
2552,2.552,-0.9742329405990062,-0.4871164702995031
2553,2.553,-0.24362313695844579,-0.12181156847922289
2554,2.554,0.9653291740236483,0.48266458701182413
2555,2.555,0.27778414543874885,0.13889207271937443
2556,2.556,-0.9558447302824712,-0.4779223651412356
2557,2.557,-0.30930381220495357,-0.15465190610247678
2558,2.558,0.9460283576580129,0.4730141788290064
2559,2.559,0.33821763640824587,0.16910881820412293
2560,2.56,-0.9361086529759975,-0.4680543264879988
2561,2.561,-0.3645699647318791,-0.18228498236593954
2562,2.562,0.9262941637908129,0.46314708189540643
2563,2.563,0.3884112693181612,0.1942056346590806
2564,2.564,-0.9167736642496559,-0.45838683212482795
2565,2.565,-0.40979567385275123,-0.20489783692637561
2566,2.566,0.9077165597406078,0.4538582798703039
2567,2.567,0.4287787265177176,0.2143893632588588
2568,2.568,-0.899273379654916,-0.449636689827458
2569,2.569,-0.44541541564179465,-0.22270770782089733
2570,2.57,0.8915763218151673,0.44578816090758366
2571,2.571,0.45975842175889503,0.22987921087944752
2572,2.572,-0.884739816333632,-0.442369908166816
2573,2.573,-0.47185659850581496,-0.23592829925290748
2574,2.574,0.8788610807249756,0.4394305403624878
2575,2.575,0.4817536741015736,0.2408768370507868
2576,2.576,-0.874020642069021,-0.4370103210345105
2577,2.577,-0.48948716512370805,-0.24474358256185402
2578,2.578,0.8702828057900054,0.4351414028950027
2579,2.579,0.49508749467289415,0.24754374733644707
2580,2.58,-0.8676960542550712,-0.4338480271275356
2581,2.581,-0.49857730789198257,-0.24928865394599128
2582,2.582,0.8662933618650627,0.43314668093253134
2583,2.583,0.4999709789290699,0.24998548946453494
2584,2.584,-0.8660924166475596,-0.4330462083237798
2585,2.585,-0.49927430487968116,-0.24963715243984058
2586,2.586,0.8670957415834945,0.4335478707917472
2587,2.587,0.4964843838110594,0.2482421919055297
2588,2.588,-0.869290712057647,-0.4346453560288235
2589,2.589,-0.49158967572190104,-0.24579483786095052
2590,2.59,0.8726494689043922,0.4363247344521961
2591,2.591,0.48457024699506,0.24228512349753
2592,2.592,-0.8771287296467012,-0.4385643648233506
2593,2.593,-0.4753982006923015,-0.23769910034615074
2594,2.594,0.8826695036186136,0.4413347518093068
2595,2.595,0.46403829662777085,0.23201914831388543
2596,2.596,-0.8891967198919805,-0.44459835994599023
2597,2.597,-0.4504487666872858,-0.2252243833436429
2598,2.598,0.8966187801963283,0.4483093900981642
2599,2.599,0.4345823320788278,0.2172911660394139
2600,2.6,-0.9048270524660444,-0.4524135262330222
2601,2.601,-0.4163874301775155,-0.20819371508875775
2602,2.602,0.9136953242075828,0.4568476621037914
2603,2.603,0.3958096591692001,0.19790482958460004
2604,2.604,-0.9230792386290929,-0.46153961931454646
2605,2.605,-0.3727934488264379,-0.18639672441321894
2606,2.606,0.9328157403523492,0.4664078701761746
2607,2.607,0.34728396527482996,0.17364198263741498
2608,2.608,-0.942722561592206,-0.471361280796103
2609,2.609,-0.31922925656199874,-0.15961462828099937
2610,2.61,0.9525977838244161,0.47629889191220803
2611,2.611,0.2885826439734242,0.1442913219867121
2612,2.612,-0.9622195142140583,-0.48110975710702913
2613,2.613,-0.25530536147129285,-0.12765268073564642
2614,2.614,0.9713457202918715,0.48567286014593575
2615,2.615,0.21936944200655162,0.10968472100327581
2616,2.616,-0.9797142705160505,-0.48985713525802527
2617,2.617,-0.18076084497068562,-0.09038042248534281
2618,2.618,0.9870432322769521,0.49352161613847606
2619,2.619,0.1394828133614258,0.0697414066807129
2620,2.62,-0.9930314824871618,-0.4965157412435809
2621,2.621,-0.0955594424916349,-0.04777972124581745
2622,2.622,0.9973596889317461,0.49867984446587305
2623,2.623,0.049039434031246956,0.024519717015623478
2624,2.624,-0.9996917228766431,-0.49984586143832155
2625,2.625,3.1390572818913897e-14,1.5695286409456948e-14
2626,2.626,0.9996765647604172,0.4998382823802086
2627,2.627,-0.05144912920591941,-0.025724564602959705
2628,2.628,-0.996950764905935,-0.4984753824529675
2629,2.629,0.10516165026092365,0.05258082513046183
2630,2.63,0.9911415197583928,0.4955707598791964
2631,2.631,-0.16095065617163673,-0.08047532808581837
2632,2.632,-0.9818704208858753,-0.49093521044293764
2633,2.633,0.2185847134012154,0.1092923567006077
2634,2.634,0.9687579285249616,0.4843789642624808
2635,2.635,-0.27778414543868296,-0.13889207271934148
2636,2.636,-0.9514286134724994,-0.4757143067362497
2637,2.637,0.3382176364082579,0.16910881820412896
2638,2.638,0.9295172002735741,0.46475860013678705
2639,2.639,-0.39949928341391594,-0.19974964170695797
2640,2.64,-0.9026754305865917,-0.45133771529329586
2641,2.641,0.4611862411529741,0.23059312057648704
2642,2.642,0.8705797480440549,0.43528987402202746
2643,2.643,-0.522777116222193,-0.2613885581110965
2644,2.644,-0.8329397845712333,-0.41646989228561665
2645,2.645,0.583711280932463,0.2918556404662315
2646,2.646,0.7895076028415963,0.39475380142079813
2647,2.647,-0.6433692865065107,-0.32168464325325535
2648,2.648,-0.7400876201845741,-0.37004381009228704
2649,2.649,0.7010745624636734,0.3505372812318367
2650,2.65,0.6845471059289616,0.3422735529644808
2651,2.651,-0.7560965917386888,-0.3780482958693444
2652,2.652,-0.6228271069528217,-0.31141355347641086
2653,2.653,0.8076557487256848,0.4038278743628424
2654,2.654,0.5549536156157596,0.2774768078078798
2655,2.655,-0.8549299787549292,-0.4274649893774646
2656,2.656,-0.48104875072619424,-0.24052437536309712
2657,2.657,0.8970634814694223,0.44853174073471114
2658,2.658,0.4013416767468146,0.2006708383734073
2659,2.659,-0.9331775359767557,-0.46658876798837784
2660,2.66,-0.31617894002828756,-0.15808947001414378
2661,2.661,0.9623835714946359,0.48119178574731797
2662,2.662,0.22603385508348015,0.11301692754174007
2663,2.663,-0.9837985424948651,-0.49189927124743255
2664,2.664,-0.13151453036941452,-0.06575726518470726
2665,2.665,0.9965626113388987,0.49828130566944934
2666,2.666,0.033370083967338836,0.016685041983669418
2667,2.667,-0.9998590735708363,-0.4999295367854181
2668,2.668,0.0675054328104332,0.0337527164052166
2669,2.669,0.9929363812541259,0.49646819062706293
2670,2.67,-0.17007190860855884,-0.08503595430427942
2671,2.671,-0.9751320282813603,-0.4875660141406801
2672,2.672,0.27314535713908067,0.13657267856954033
2673,2.673,0.9458979593220481,0.47294897966102406
2674,2.674,-0.37540392397208044,-0.18770196198604022
2675,2.675,-0.9048270524663194,-0.4524135262331597
2676,2.676,0.4753982006924619,0.23769910034623096
2677,2.677,0.8516801069124093,0.4258400534562046
2678,2.678,-0.5715662857863212,-0.2857831428931606
2679,2.679,-0.7864126442890524,-0.3932063221445262
2680,2.68,0.662253960295007,0.3311269801475035
2681,2.681,0.7092007093032349,0.35460035465161743
2682,2.682,-0.7457402470550374,-0.3728701235275187
2683,2.683,-0.6204647372903317,-0.31023236864516585
2684,2.684,0.8202684933178246,0.4101342466589123
2685,2.685,0.5208904485883523,0.26044522429417616
2686,2.686,-0.8840829562788168,-0.4420414781394084
2687,2.687,-0.41144563924752914,-0.20572281962376457
2688,2.688,0.9354706795463307,0.46773533977316534
2689,2.689,0.2933916717229675,0.14669583586148374
2690,2.69,-0.9728082268384302,-0.4864041134192151
2691,2.691,-0.16828843602048435,-0.08414421801024217
2692,2.692,0.9946125902248064,0.4973062951124032
2693,2.693,0.037991559555842457,0.018995779777921228
2694,2.694,-0.9995953185630503,-0.49979765928152514
2695,2.695,0.09535929874547767,0.04767964937273884
2696,2.696,0.986718624406045,0.4933593122030225
2697,2.697,-0.22936211992430985,-0.11468105996215493
2698,2.698,-0.9552519335833559,-0.47762596679167796
2699,2.699,0.3613850325431423,0.18069251627157115
2700,2.7,0.9048270524658466,0.4524135262329233
2701,2.701,-0.48861027734994533,-0.24430513867497267
2702,2.702,-0.835489857432037,-0.4177449287160185
2703,2.703,0.6080899266472266,0.3040449633236133
2704,2.704,0.7477461753235605,0.37387308766178023
2705,2.705,-0.7168132580508191,-0.35840662902540954
2706,2.706,-0.642599340711294,-0.321299670355647
2707,2.707,0.8117852123963174,0.4058926061981587
2708,2.708,0.5215768048360339,0.26078840241801693
2709,2.709,-0.8901148306871662,-0.4450574153435831
2710,2.71,-0.38674315228826184,-0.19337157614413092
2711,2.711,0.949111976740445,0.4745559883702225
2712,2.712,0.24069697448489882,0.12034848724244941
2713,2.713,-0.9863900276377343,-0.49319501381886716
2714,2.714,-0.08654927234894487,-0.043274636174472435
2715,2.715,0.9999715756739801,0.49998578783699005
2716,2.716,-0.07211857019629145,-0.036059285098145724
2717,2.717,-0.9883935615521897,-0.49419678077609486
2718,2.718,0.23131867352139343,0.11565933676069672
2719,2.719,0.9508076825305167,0.47540384126525836
2720,2.72,-0.38674315228770967,-0.19337157614385483
2721,2.721,-0.8870714294709158,-0.4435357147354579
2722,2.722,0.5338730990427449,0.26693654952137247
2723,2.723,0.7978247450749223,0.39891237253746115
2724,2.724,-0.6681089512258942,-0.3340544756129471
2725,2.725,-0.6845471059285223,-0.34227355296426115
2726,2.726,0.7849200016654243,0.39246000083271215
2727,2.727,0.5495898570626313,0.27479492853131565
2728,2.728,-0.880009587670464,-0.440004793835232
2729,2.729,-0.3961789105957396,-0.1980894552978698
2730,2.73,0.9494912192442069,0.47474560962210344
2731,2.731,0.22838349492503243,0.11419174746251622
2732,2.732,-0.990069640918074,-0.495034820459037
2733,2.733,-0.05104753376326835,-0.025523766881634175
2734,2.734,0.9992196340448811,0.49960981702244056
2735,2.735,-0.13031854163230447,-0.06515927081615223
2736,2.736,-0.9753543369807223,-0.48767716849036113
2737,2.737,0.30968619220951454,0.15484309610475727
2738,2.738,0.9179740765180168,0.4589870382590084
2739,2.739,-0.48069617232883505,-0.24034808616441752
2740,2.74,-0.8277862558562596,-0.4138931279281298
2741,2.741,0.6368816088835237,0.31844080444176187
2742,2.742,0.7067868212692697,0.35339341063463486
2743,2.743,-0.7719211358037841,-0.38596056790189204
2744,2.744,-0.5582943128665122,-0.2791471564332561
2745,2.745,0.8799140743295217,0.43995703716476087
2746,2.746,0.3869285612625217,0.19346428063126084
2747,2.747,-0.9556672968930662,-0.4778336484465331
2748,2.748,-0.1985277661920838,-0.0992638830960419
2749,2.749,0.994981240111411,0.4974906200557055
2750,2.75,3.282882855767935e-13,1.6414414278839675e-13
2751,2.751,-0.9949207033521651,-0.49746035167608255
2752,2.752,0.20089190419231723,0.10044595209615861
2753,2.753,0.9540547575251099,0.47702737876255497
2754,2.754,-0.39580965916953853,-0.19790482958476927
2755,2.755,-0.8726494689045137,-0.43632473445225683
2756,2.756,0.5761767152886567,0.28808835764432833
2757,2.757,0.752797378806934,0.376398689403467
2758,2.758,-0.7335628748411135,-0.36678143742055674
2759,2.759,-0.5984689110818968,-0.2992344555409484
2760,2.76,0.8601016672485998,0.4300508336242999
2761,2.761,0.41547320517642217,0.20773660258821108
2762,2.762,-0.9489218374767069,-0.47446091873835344
2763,2.763,-0.21131933753204102,-0.10565966876602051
2764,2.764,0.994570824874964,0.497285412437482
2765,2.765,-0.005026527078611498,-0.002513263539305749
2766,2.766,-0.9934054637400094,-0.4967027318700047
2767,2.767,0.22348692748838736,0.11174346374419368
2768,2.768,0.9439236415354157,0.4719618207677079
2769,2.769,-0.4333143222623049,-0.21665716113115244
2770,2.77,-0.8470106069450829,-0.42350530347254145
2771,2.771,0.6236133056500225,0.31180665282501124
2772,2.772,0.7060752814497993,0.3530376407248996
2773,2.773,-0.7839223675591842,-0.3919611837795921
2774,2.774,-0.5270554724936249,-0.26352773624681247
2775,2.775,0.9048270524658688,0.4524135262329344
2776,2.776,0.31827638605344954,0.15913819302672477
2777,2.777,-0.9785705553058662,-0.4892852776529331
2778,2.778,-0.09015423193517343,-0.04507711596758671
2779,2.779,0.9996234109047761,0.49981170545238807
2780,2.78,-0.1452542065439724,-0.0726271032719862
2781,2.781,-0.9651715454579779,-0.48258577272898895
2782,2.782,0.37484478614082095,0.18742239307041048
2783,2.783,0.8754820709502903,0.43774103547514515
2784,2.784,-0.5851796149897501,-0.29258980749487506
2785,2.785,-0.7341092216581757,-0.36705461082908786
2786,2.786,0.7632874987295812,0.3816437493647906
2787,2.787,0.5479090063600206,0.2739545031800103
2788,2.788,-0.8975072761275005,-0.44875363806375024
2789,2.789,-0.32684052519037154,-0.16342026259518577
2790,2.79,0.9783214371534963,0.48916071857674814
2791,2.791,0.08354427139655292,0.04177213569827646
2792,2.792,-0.9991214262712645,-0.4995607131356323
2793,2.793,0.1672973794296162,0.0836486897148081
2794,2.794,0.9568436153158997,0.47842180765794984
2795,2.795,-0.4097956738525394,-0.2048978369262697
2796,2.796,-0.8524168455763199,-0.42620842278815996
2797,2.797,0.6278478677346045,0.3139239338673023
2798,2.798,0.690969219016514,0.345484609508257
2799,2.799,-0.806230714918114,-0.403115357459057
2800,2.8,-0.48175367410238007,-0.24087683705119003
2801,2.801,0.9317246984597871,0.46586234922989356
2802,2.802,0.2377686226764024,0.1188843113382012
2803,2.803,-0.9941877003903908,-0.4970938501951954
2804,2.804,0.02492909650402082,0.01246454825201041
2805,2.805,0.987490979452992,0.493745489726496
2806,2.806,-0.28819760515542847,-0.14409880257771424
2807,2.807,-0.9102309020233624,-0.4551154510116812
2808,2.808,0.5330227751427342,0.2665113875713671
2809,2.809,0.7661377751268851,0.38306888756344254
2810,2.81,-0.7408983789528024,-0.3704491894764012
2811,2.811,-0.5641187774795278,-0.2820593887397639
2812,2.812,0.895279241186849,0.4476396205934245
2813,2.813,0.31789514772912125,0.15894757386456063
2814,2.814,-0.9829959110948774,-0.4914979555474387
2815,2.815,-0.04522350508266083,-0.022611752541330413
2816,2.816,0.9955097780262522,0.4977548890131261
2817,2.817,-0.23327429199290992,-0.11663714599645496
2818,2.818,-0.9298874673505724,-0.4649437336752862
2819,2.819,0.4956114784016837,0.24780573920084184
2820,2.82,0.7893841869784164,0.3946920934892082
2821,2.821,-0.7201695430570618,-0.3600847715285309
2822,2.822,-0.5835480146304597,-0.29177400731522984
2823,2.823,0.8875350644295685,0.44376753221478427
2824,2.824,0.3277904574165588,0.1638952287082794
2825,2.825,-0.9822872507287406,-0.4911436253643703
2826,2.826,-0.04241134252278786,-0.02120567126139393
2827,2.827,0.9945708248750045,0.49728541243750224
2828,2.828,-0.24888462733594902,-0.12444231366797451
2829,2.829,-0.9212907757579353,-0.46064538787896764
2830,2.83,0.5208904485883883,0.26044522429419414
2831,2.831,0.7667834766209547,0.38339173831047735
2832,2.832,-0.749079683423138,-0.374539841711569
2833,2.833,-0.5428531916536362,-0.2714265958268181
2834,2.834,0.911888737413234,0.455944368706617
2835,2.835,0.26811282915582607,0.13405641457791304
2836,2.836,-0.9928885897916698,-0.4964442948958349
2837,2.837,0.033370083967672916,0.016685041983836458
2838,2.838,0.9826247195338956,0.4913123597669478
2839,2.839,-0.33405165667512277,-0.16702582833756138
2840,2.84,-0.8799140743297452,-0.4399570371648726
2841,2.841,0.6053728964894125,0.30268644824470625
2842,2.842,0.6924212662689546,0.3462106331344773
2843,2.843,-0.8204984332617739,-0.4102492166308869
2844,2.844,-0.43639228074049996,-0.21819614037024998
2845,2.845,0.9570770229065754,0.4785385114532877
2846,2.846,0.13549976740425726,0.06774988370212863
2847,2.847,-0.9997396230274123,-0.49986981151370613
2848,2.848,0.18115633005061177,0.09057816502530588
2849,2.849,0.9420499584922376,0.4710249792461188
2850,2.85,-0.48175367410173686,-0.24087683705086843
2851,2.851,-0.7876530164527884,-0.3938265082263942
2852,2.852,0.7349278514626025,0.36746392573130127
2853,2.853,0.5504294496748061,0.27521472483740306
2854,2.854,-0.9131224386462169,-0.45656121932310845
2855,2.855,-0.2535553549365855,-0.12677767746829274
2856,2.856,0.9957537966588154,0.4978768983294077
2857,2.857,-0.0725196411106482,-0.0362598205553241
2858,2.858,-0.9718216224404245,-0.48591081122021224
2859,2.859,0.3930382374725932,0.1965191187362966
2860,2.86,0.8416239111564114,0.4208119555782057
2861,2.861,-0.6725848550824973,-0.33629242754124866
2862,2.862,-0.6173061358051587,-0.30865306790257935
2863,2.863,0.8790528540176401,0.43952642700882005
2864,2.864,0.3220859284684916,0.1610429642342458
2865,2.865,-0.9874909794530906,-0.4937454897265453
2866,2.866,0.01186237563827818,0.00593118781913909
2867,2.867,0.9833631288079739,0.49168156440398697
2868,2.868,-0.34671825861679,-0.173359129308395
2869,2.869,-0.8647828604616887,-0.43239143023084436
2870,2.87,0.6432153493403991,0.3216076746701996
2871,2.871,0.6433692865071123,0.32168464325355617
2872,2.872,-0.8652872355994401,-0.43264361779972005
2873,2.873,-0.34351021081811284,-0.17175510540905642
2874,2.874,0.9846170754622016,0.4923085377311008
2875,2.875,1.5187477251336943e-13,7.593738625668472e-14
2876,2.876,-0.9845115040418885,-0.49225575202094424
2877,2.877,0.3457751339606462,0.1728875669803231
2878,2.878,0.8625532337303189,0.43127661686515945
2879,2.879,-0.6507275697572255,-0.3253637848786127
2880,2.88,-0.6315963934623621,-0.31579819673118104
