index,t,value_1,value_2,value_3
820,0.82,0.2486898871648557,0.5877852522924724,-0.3681245526846712
821,0.821,0.23038942667659265,0.6129070536529742,-0.41437558099328115
822,0.822,0.21200710992205613,0.6374239897486886,-0.45957986062148215
823,0.823,0.19354946805086118,0.6613118653236494,-0.5036232016357587
824,0.824,0.17502305897527812,0.6845471059286874,-0.5463943467342643
825,0.825,0.15643446504023234,0.7071067811865449,-0.5877852522924718
826,0.826,0.13779029068463894,0.7289686274214101,-0.6276913612906968
827,0.827,0.11909716009487178,0.7501110696304568,-0.666011867434251
828,0.828,0.10036171485121634,0.7705132427757877,-0.7026499697988464
829,0.829,0.0815906115681584,0.7901550123756899,-0.7375131173581692
830,0.83,0.0627905195293154,0.8090169943749458,-0.7705132427757873
831,0.831,0.04396811831786633,0.8270805742745612,-0.8015669848708729
832,0.832,0.0251300954433383,0.8443279255020134,-0.8305958991958114
833,0.833,0.006283143965560949,0.8607420270039429,-0.8575266561936495
834,0.834,-0.012566039883351214,0.8763066800438619,-0.8822912264349526
835,0.835,-0.0314107590781275,0.891006524188367,-0.9048270524660176
836,0.836,-0.05024431817976759,0.9048270524660179,-0.9250772068344578
837,0.837,-0.06906002571440444,0.9177546256839803,-0.9429905358928633
838,0.838,-0.08785119655074242,0.9297764858882511,-0.958521789017374
839,0.839,-0.106611154275258,0.9408807689542246,-0.9716317329146733
840,0.84,-0.12533323356430293,0.9510565162951533,-0.9822872507286876
841,0.841,-0.14401078255225144,0.9602936856769423,-0.990461425696651
842,0.842,-0.16263716519488172,0.9685831611286307,-0.9961336091431721
843,0.843,-0.18120576362713608,0.9759167619387467,-0.9992894726405892
844,0.844,-0.19970998051440633,0.9822872507286884,-0.9999210442038162
845,0.845,-0.21814324139654073,0.9876883405951377,-0.9980267284282716
846,0.846,-0.23649899702372346,0.9921147013144775,-0.9936113105200088
847,0.847,-0.25477072568338155,0.99556196460308,-0.9866859442078679
848,0.848,-0.2729519355173235,0.9980267284282714,-0.977268123568194
849,0.849,-0.29103616682827066,0.9995065603657315,-0.9653816388332753
850,0.85,-0.3090169943749451,1.0,-0.9510565162951541
851,0.851,-0.32688802965494246,0.9995065603657316,-0.9343289424566138
852,0.852,-0.34464292317451595,0.9980267284282718,-0.9152411726209179
853,0.853,-0.36227536670454347,0.9955619646030801,-0.8938414241512656
854,0.854,-0.3797790955218011,0.9921147013144779,-0.8701837546695257
855,0.855,-0.39714789063477957,0.987688340595138,-0.8443279255020167
856,0.856,-0.41437558099328203,0.9822872507286887,-0.8163392507171835
857,0.857,-0.431456045680959,0.9759167619387479,-0.7862884321366203
858,0.858,-0.44838321609003123,0.9685831611286313,-0.7542513807361073
859,0.859,-0.4651510780774563,0.9602936856769438,-0.7203090248879078
860,0.86,-0.4817536741017153,0.9510565162951539,-0.684547105928692
861,0.861,-0.4981851053394899,0.9408807689542265,-0.6470559615694448
862,0.862,-0.5144395337815045,0.9297764858882519,-0.6079302976946083
863,0.863,-0.5305111843067342,0.917754625683981,-0.5672689491267563
864,0.864,-0.5463943467342682,0.9048270524660202,-0.5251746299612982
865,0.865,-0.5620833778521287,0.8910065241883679,-0.48175367410171427
866,0.866,-0.5775727034222677,0.8763066800438646,-0.43711576665093466
867,0.867,-0.5928568201610585,0.8607420270039439,-0.39137366683720715
868,0.868,-0.6079302976946036,0.8443279255020164,-0.3446429231745181
869,0.869,-0.6227877804881127,0.8270805742745623,-0.29704158157703897
870,0.87,-0.637423989748689,0.8090169943749491,-0.24868988716485507
871,0.871,-0.6518337253008771,0.7901550123756912,-0.19970998051441036
872,0.872,-0.6660118674342518,0.770513242775789,-0.1502255891207565
873,0.873,-0.6799533787224185,0.7501110696304606,-0.10036171485121743
874,0.874,-0.6936533058128034,0.7289686274214116,-0.05024431817976815
875,0.875,-0.7071067811865477,0.7071067811865489,-1.7145055188062944e-15
876,0.876,-0.7203090248879063,0.684547105928689,0.05024431817976472
877,0.877,-0.7332553462225586,0.6613118653236536,0.10036171485121402
878,0.878,-0.7459411454241823,0.6374239897486903,0.1502255891207531
879,0.879,-0.7583619152887213,0.6129070536529786,0.199709980514407
880,0.88,-0.7705132427757879,0.587785252292474,0.24868988716485174
881,0.881,-0.7823908105765883,0.5620833778521301,0.2970415815770357
882,0.882,-0.7939903986478348,0.5358267949789979,0.3446429231745149
883,0.883,-0.8053078857111208,0.5090414157503712,0.391373666837204
884,0.884,-0.8163392507171842,0.4817536741017168,0.4371157666509316
885,0.885,-0.8270805742745614,0.45399049973954697,0.48175367410171127
886,0.886,-0.8375280400421407,0.4257792915650746,0.5251746299612952
887,0.887,-0.8476779360850835,0.3971478906347811,0.5672689491267534
888,0.888,-0.8575266561936519,0.368124552684677,0.6079302976946056
889,0.889,-0.867070701164489,0.33873792024529226,0.6470559615694421
890,0.89,-0.8763066800438638,0.3090169943749468,0.6845471059286894
891,0.891,-0.8852313113324549,0.2789911060392305,0.7203090248879055
892,0.892,-0.8938414241512629,0.24868988716485446,0.7542513807361051
893,0.893,-0.9021339593682031,0.21814324139654415,0.7862884321366181
894,0.894,-0.9101059706849953,0.18738131458572466,0.8163392507171815
895,0.895,-0.9177546256839804,0.15643446504023284,0.8443279255020149
896,0.896,-0.9250772068344583,0.12533323356430462,0.8701837546695239
897,0.897,-0.9320711124582107,0.09410831331851312,0.893841424151264
898,0.898,-0.9387338576538734,0.06279051952931412,0.9152411726209165
899,0.899,-0.945063075179805,0.03141075907812744,0.9343289424566126
900,0.9,-0.9510565162951534,1.102182119232618e-15,0.951056516295153
901,0.901,-0.95671205155883,-0.03141075907812879,0.9653816388332744
902,0.902,-0.962027671586086,-0.06279051952931192,0.9772681235681933
903,0.903,-0.9670014877624349,-0.09410831331851445,0.9866859442078674
904,0.904,-0.9716317329146735,-0.12533323356430245,0.9936113105200084
905,0.905,-0.9759167619387475,-0.15643446504023065,0.9980267284282713
906,0.906,-0.9798550523842467,-0.187381314585726,0.9999210442038161
907,0.907,-0.9834452049953294,-0.21814324139654198,0.9992894726405893
908,0.908,-0.9866859442078681,-0.24868988716485577,0.9961336091431723
909,0.909,-0.9895761186026509,-0.27899110603922833,0.9904614256966514
910,0.91,-0.9921147013144777,-0.30901699437494806,0.9822872507286882
911,0.911,-0.9943007903969989,-0.33873792024529015,0.9716317329146741
912,0.912,-0.9961336091431724,-0.36812455268467825,0.958521789017375
913,0.913,-0.9976125063612251,-0.3971478906347791,0.9429905358928644
914,0.914,-0.9987369566060176,-0.4257792915650726,0.9250772068344592
915,0.915,-0.9995065603657315,-0.4539904997395482,0.9048270524660191
916,0.916,-0.9999210442038161,-0.48175367410171493,0.8822912264349543
917,0.917,-0.9999802608561371,-0.5090414157503723,0.8575266561936513
918,0.918,-0.9996841892832999,-0.535826794978996,0.8305958991958133
919,0.919,-0.9990329346781248,-0.5620833778521312,0.801566984870875
920,0.92,-0.9980267284282716,-0.5877852522924722,0.7705132427757895
921,0.921,-0.9966659280340299,-0.6129070536529768,0.7375131173581715
922,0.922,-0.9949510169813003,-0.6374239897486885,0.7026499697988489
923,0.923,-0.9928826045698136,-0.6613118653236519,0.6660118674342536
924,0.924,-0.9904614256966513,-0.68454710592869,0.6276913612906995
925,0.925,-0.987688340595138,-0.7071067811865474,0.5877852522924746
926,0.926,-0.9845643345292052,-0.7289686274214124,0.5463943467342672
927,0.927,-0.9810905174433342,-0.7501110696304591,0.5036232016357617
928,0.928,-0.9772681235681938,-0.7705132427757898,0.4595798606214852
929,0.929,-0.9730985109821264,-0.7901550123756897,0.41437558099328425
930,0.93,-0.9685831611286312,-0.8090169943749478,0.36812455268467437
931,0.931,-0.9637236782900102,-0.827080574274561,0.3209436098072088
932,0.932,-0.9585217890173756,-0.8443279255020152,0.27295193551732755
933,0.933,-0.9529793415172189,-0.8607420270039446,0.22427076094937964
934,0.934,-0.9470983049947448,-0.8763066800438636,0.17502305897527756
935,0.935,-0.9408807689542251,-0.8910065241883686,0.12533323356430184
936,0.936,-0.9343289424566121,-0.9048270524660194,0.07532680552793342
937,0.937,-0.9274451533346605,-0.9177546256839816,0.0251300954433342
938,0.938,-0.9202318473658714,-0.9297764858882498,-0.025130095443330527
939,0.939,-0.9126915874035029,-0.9408807689542246,-0.07532680552792975
940,0.94,-0.9048270524660201,-0.9510565162951532,-0.12533323356429818
941,0.941,-0.896641036785237,-0.9602936856769422,-0.17502305897527395
942,0.942,-0.8881364488135446,-0.9685831611286307,-0.22427076094937606
943,0.943,-0.8793163101905569,-0.9759167619387467,-0.272951935517324
944,0.944,-0.8701837546695269,-0.9822872507286883,-0.3209436098072053
945,0.945,-0.8607420270039438,-0.9876883405951371,-0.368124552684671
946,0.946,-0.8509944817946925,-0.9921147013144775,-0.4143755809932809
947,0.947,-0.8409445822981704,-0.9955619646030797,-0.45957986062148193
948,0.948,-0.8305958991958127,-0.9980267284282714,-0.5036232016357585
949,0.949,-0.819952109325453,-0.9995065603657315,-0.5463943467342642
950,0.95,-0.8090169943749489,-1.0,-0.5877852522924716
951,0.951,-0.7977944395385711,-0.9995065603657316,-0.6276913612906966
952,0.952,-0.7862884321366197,-0.9980267284282718,-0.6660118674342509
953,0.953,-0.7745030601987354,-0.9955619646030802,-0.7026499697988462
954,0.954,-0.7624425110114479,-0.9921147013144783,-0.7375131173581689
955,0.955,-0.7501110696304604,-0.9876883405951381,-0.7705132427757871
956,0.956,-0.7375131173581755,-0.9822872507286894,-0.8015669848708727
957,0.957,-0.7246531301870467,-0.9759167619387479,-0.8305958991958113
958,0.958,-0.7115356772092862,-0.9685831611286313,-0.8575266561936494
959,0.959,-0.6981654189934744,-0.9602936856769438,-0.8822912264349525
960,0.96,-0.6845471059286886,-0.951056516295154,-0.9048270524660175
961,0.961,-0.6706855765367209,-0.9408807689542266,-0.9250772068344577
962,0.962,-0.6565857557529582,-0.929776485888252,-0.9429905358928632
963,0.963,-0.6422526531765843,-0.9177546256839826,-0.9585217890173738
964,0.964,-0.6276913612907014,-0.9048270524660204,-0.9716317329146732
965,0.965,-0.6129070536529784,-0.8910065241883696,-0.9822872507286875
966,0.966,-0.5979049830575188,-0.8763066800438647,-0.990461425696651
967,0.967,-0.582690479668577,-0.860742027003944,-0.996133609143172
968,0.968,-0.5672689491267584,-0.8443279255020165,-0.9992894726405892
969,0.969,-0.5516458706284302,-0.8270805742745624,-0.9999210442038162
970,0.97,-0.5358267949789975,-0.8090169943749491,-0.9980267284282716
971,0.971,-0.5198173426207114,-0.7901550123756912,-0.9936113105200088
972,0.972,-0.5036232016357607,-0.7705132427757914,-0.986685944207868
973,0.973,-0.4872501257253332,-0.7501110696304607,-0.977268123568194
974,0.974,-0.4707039321653345,-0.728968627421414,-0.9653816388332754
975,0.975,-0.45399049973954664,-0.707106781186549,-0.9510565162951542
976,0.976,-0.4371157666509338,-0.684547105928689,-0.9343289424566138
977,0.977,-0.42008572841180825,-0.6613118653236537,-0.915241172620918
978,0.978,-0.40290643571366247,-0.6374239897486904,-0.8938414241512657
979,0.979,-0.3855839922773974,-0.6129070536529787,-0.8701837546695258
980,0.98,-0.36812455268468,-0.5877852522924741,-0.8443279255020169
981,0.981,-0.3505343201912588,-0.5620833778521332,-0.8163392507171836
982,0.982,-0.3328195445229875,-0.5358267949789979,-0.7862884321366205
983,0.983,-0.3149865196553068,-0.5090414157503713,-0.7542513807361075
984,0.984,-0.29704158157703464,-0.48175367410171693,-0.720309024887908
985,0.985,-0.2789911060392301,-0.4539904997395471,-0.6845471059286922
986,0.986,-0.26084150628989894,-0.4257792915650747,-0.6470559615694449
987,0.987,-0.24259923079540713,-0.39714789063478123,-0.6079302976946085
988,0.988,-0.22427076094938203,-0.3681245526846804,-0.5672689491267564
989,0.989,-0.20586260876988333,-0.33873792024529237,-0.5251746299612983
990,0.99,-0.1873813145857243,-0.3090169943749503,-0.4817536741017145
991,0.991,-0.1688334447127347,-0.2789911060392306,-0.4371157666509349
992,0.992,-0.15022558912075903,-0.2486898871648546,-0.39137366683720737
993,0.993,-0.13156435909228215,-0.21814324139654426,-0.34464292317451833
994,0.994,-0.11285638487348248,-0.18738131458572477,-0.2970415815770392
995,0.995,-0.09410831331851628,-0.15643446504023295,-0.2486898871648553
996,0.996,-0.07532680552793232,-0.12533323356430476,-0.1997099805144106
997,0.997,-0.05651853448202529,-0.09410831331851677,-0.15022558912075673
998,0.998,-0.03769018266993648,-0.06279051952931425,-0.10036171485121768
999,0.999,-0.018848439715407738,-0.031410759078131116,-0.05024431817976839
1000,1.0,-7.347880794884119e-16,-1.2246467991473533e-15,-1.959434878635765e-15
1001,1.001,0.01884843971540627,0.031410759078125114,0.05024431817976448
1002,1.002,0.03769018266993501,0.06279051952931179,0.10036171485121378
1003,1.003,0.05651853448202028,0.0941083133185108,0.15022558912075287
1004,1.004,0.07532680552793085,0.12533323356430232,0.19970998051440675
1005,1.005,0.09410831331851129,0.156434465040227,0.24868988716484464
1006,1.006,0.11285638487348103,0.18738131458572238,0.2970415815770355
1007,1.007,0.13156435909228067,0.2181432413965384,0.344642923174508
1008,1.008,0.1502255891207576,0.2486898871648522,0.39137366683720376
1009,1.009,0.16883344471272974,0.27899110603922483,0.437115766650925
1010,1.01,0.18738131458572285,0.30901699437494795,0.48175367410171105
1011,1.011,0.2058626087698784,0.3387379202452867,0.5251746299612889
1012,1.012,0.2242707609493806,0.36812455268467814,0.5672689491267532
1013,1.013,0.2425992307954057,0.39714789063477574,0.6079302976945997
1014,1.014,0.2608415062898975,0.4257792915650725,0.6470559615694419
1015,1.015,0.2789911060392253,0.45399049973954175,0.6845471059286841
1016,1.016,0.29704158157703325,0.4817536741017148,0.7203090248879053
1017,1.017,0.31498651965530206,0.5090414157503691,0.7542513807361003
1018,1.018,0.3328195445229861,0.5358267949789959,0.786288432136618
1019,1.019,0.3505343201912574,0.5620833778521253,0.8163392507171814
1020,1.02,0.3681245526846786,0.587785252292475,0.8443279255020147
1021,1.021,0.3855839922773928,0.6129070536529739,0.8701837546695238
1022,1.022,0.40290643571366114,0.6374239897486885,0.8938414241512639
1023,1.023,0.4200857284118037,0.6613118653236465,0.9152411726209135
1024,1.024,0.4371157666509325,0.6845471059286898,0.9343289424566125
1025,1.025,0.4539904997395453,0.7071067811865448,0.9510565162951508
1026,1.026,0.47070393216533324,0.72896862742141,0.9653816388332744
1027,1.027,0.48725012572532883,0.750111069630459,0.9772681235681917
1028,1.028,0.5036232016357595,0.7705132427757898,0.9866859442078674
1029,1.029,0.5198173426207071,0.7901550123756875,0.9936113105200076
1030,1.03,0.5358267949789963,0.8090169943749457,0.9980267284282713
1031,1.031,0.551645870628429,0.827080574274561,0.999921044203816
1032,1.032,0.5672689491267572,0.8443279255020152,0.9992894726405893
1033,1.033,0.5826904796685729,0.8607420270039409,0.996133609143173
1034,1.034,0.5979049830575176,0.8763066800438618,0.9904614256966514
1035,1.035,0.6129070536529744,0.8910065241883669,0.9822872507286896
1036,1.036,0.6276913612907002,0.9048270524660192,0.9716317329146742
1037,1.037,0.6422526531765832,0.9177546256839787,0.9585217890173771
1038,1.038,0.6565857557529571,0.9297764858882523,0.9429905358928645
1039,1.039,0.6706855765367172,0.9408807689542245,0.9250772068344593
1040,1.04,0.6845471059286876,0.9510565162951532,0.9048270524660192
1041,1.041,0.6981654189934707,0.9602936856769412,0.8822912264349544
1042,1.042,0.7115356772092851,0.9685831611286316,0.8575266561936514
1043,1.043,0.7246531301870457,0.9759167619387467,0.8305958991958174
1044,1.044,0.7375131173581745,0.9822872507286883,0.8015669848708751
1045,1.045,0.750111069630457,0.9876883405951377,0.7705132427757941
1046,1.046,0.762442511011447,0.992114701314478,0.7375131173581716
1047,1.047,0.7745030601987322,0.9955619646030797,0.7026499697988541
1048,1.048,0.7862884321366188,0.9980267284282713,0.6660118674342538
1049,1.049,0.7977944395385702,0.9995065603657315,0.6276913612907051
1050,1.05,0.809016994374948,1.0,0.5877852522924748
1051,1.051,0.8199521093254502,0.9995065603657317,0.5463943467342735
1052,1.052,0.8305958991958119,0.9980267284282713,0.5036232016357619
1053,1.053,0.8409445822981677,0.9955619646030802,0.4595798606214917
1054,1.054,0.8509944817946917,0.9921147013144779,0.4143755809932845
1055,1.055,0.860742027003943,0.9876883405951387,0.3681245526846812
1056,1.056,0.8701837546695262,0.9822872507286882,0.32094360980720904
1057,1.057,0.8793163101905546,0.975916761938748,0.27295193551732777
1058,1.058,0.8881364488135439,0.9685831611286314,0.2242707609493799
1059,1.059,0.8966410367852348,0.9602936856769448,0.1750230589752778
1060,1.06,0.9048270524660195,0.9510565162951529,0.12533323356430207
1061,1.061,0.9126915874035023,0.9408807689542266,0.07532680552794074
1062,1.062,0.9202318473658708,0.929776485888252,0.025130095443334444
1063,1.063,0.9274451533346599,0.9177546256839811,-0.025130095443330284
1064,1.064,0.9343289424566116,0.9048270524660189,-0.0753268055279366
1065,1.065,0.9408807689542247,0.8910065241883697,-0.12533323356429796
1066,1.066,0.9470983049947442,0.8763066800438647,-0.1750230589752737
1067,1.067,0.9529793415172184,0.8607420270039441,-0.2242707609493758
1068,1.068,0.9585217890173763,0.8443279255020146,-0.2729519355173238
1069,1.069,0.9637236782900097,0.8270805742745645,-0.3209436098072051
1070,1.07,0.9685831611286309,0.809016994374945,-0.3681245526846773
1071,1.071,0.9730985109821261,0.7901550123756913,-0.4143755809932807
1072,1.072,0.9772681235681935,0.7705132427757891,-0.45957986062148803
1073,1.073,0.9810905174433339,0.7501110696304631,-0.5036232016357582
1074,1.074,0.9845643345292056,0.7289686274214092,-0.5463943467342699
1075,1.075,0.9876883405951378,0.707106781186549,-0.5877852522924714
1076,1.076,0.9904614256966511,0.6845471059286891,-0.6276913612907019
1077,1.077,0.9928826045698134,0.6613118653236565,-0.6660118674342507
1078,1.078,0.9949510169813002,0.6374239897486877,-0.7026499697988511
1079,1.079,0.9966659280340298,0.6129070536529788,-0.7375131173581688
1080,1.08,0.9980267284282717,0.5877852522924742,-0.7705132427757915
1081,1.081,0.9990329346781247,0.5620833778521304,-0.8015669848708726
1082,1.082,0.9996841892832999,0.535826794978995,-0.8305958991958151
1083,1.083,0.9999802608561371,0.5090414157503744,-0.8575266561936492
1084,1.084,0.9999210442038161,0.48175367410171704,-0.8822912264349524
1085,1.085,0.9995065603657316,0.4539904997395472,-0.9048270524660175
1086,1.086,0.9987369566060175,0.4257792915650716,-0.9250772068344577
1087,1.087,0.9976125063612252,0.3971478906347846,-0.9429905358928631
1088,1.088,0.9961336091431725,0.3681245526846739,-0.9585217890173758
1089,1.089,0.9943007903969991,0.3387379202452925,-0.9716317329146732
1090,1.09,0.9921147013144778,0.309016994374947,-0.9822872507286888
1091,1.091,0.9895761186026512,0.2789911060392341,-0.9904614256966509
1092,1.092,0.9866859442078678,0.24868988716485127,-0.9961336091431726
1093,1.093,0.9834452049953296,0.21814324139654437,-0.9992894726405892
1094,1.094,0.9798550523842471,0.1873813145857249,-0.9999210442038161
1095,1.095,0.9759167619387479,0.15643446504022956,-0.9980267284282716
1096,1.096,0.9716317329146739,0.12533323356430134,-0.9936113105200081
1097,1.097,0.9670014877624352,0.09410831331851689,-0.986685944207868
1098,1.098,0.9620276715860855,0.06279051952931436,-0.9772681235681926
1099,1.099,0.9567120515588303,0.03141075907812769,-0.9653816388332754
1100,1.1,0.9510565162951539,-2.2056021997384123e-15,-0.9510565162951521
1101,1.101,0.9450630751798055,-0.031410759078124996,-0.9343289424566139
1102,1.102,0.938733857653874,-0.06279051952931168,-0.9152411726209152
1103,1.103,0.9320711124582113,-0.09410831331851421,-0.8938414241512658
1104,1.104,0.9250772068344574,-0.12533323356430573,-0.8701837546695259
1105,1.105,0.9177546256839809,-0.1564344650402269,-0.844327925502017
1106,1.106,0.910105970684996,-0.18738131458572924,-0.8163392507171837
1107,1.107,0.9021339593682036,-0.21814324139654176,-0.7862884321366206
1108,1.108,0.8938414241512636,-0.24868988716485554,-0.754251380736103
1109,1.109,0.8852313113324556,-0.2789911060392247,-0.7203090248879083
1110,1.11,0.8763066800438628,-0.3090169943749512,-0.6845471059286872
1111,1.111,0.8670707011644898,-0.3387379202452899,-0.6470559615694451
1112,1.112,0.8575266561936526,-0.36812455268467803,-0.607930297694603
1113,1.113,0.8476779360850842,-0.3971478906347821,-0.5672689491267566
1114,1.114,0.8375280400421414,-0.4257792915650756,-0.5251746299612925
1115,1.115,0.8270805742745622,-0.4539904997395448,-0.4817536741017147
1116,1.116,0.8163392507171829,-0.4817536741017147,-0.4371157666509287
1117,1.117,0.8053078857111216,-0.5090414157503721,-0.3913736668372076
1118,1.118,0.7939903986478357,-0.5358267949789988,-0.3446429231745119
1119,1.119,0.7823908105765892,-0.5620833778521281,-0.29704158157703947
1120,1.12,0.7705132427757888,-0.587785252292472,-0.24868988716484866
1121,1.121,0.7583619152887222,-0.6129070536529767,-0.19970998051441083
1122,1.122,0.7459411454241809,-0.6374239897486911,-0.15022558912075698
1123,1.123,0.7332553462225596,-0.6613118653236492,-0.10036171485121792
1124,1.124,0.7203090248879048,-0.6845471059286923,-0.050244318179768634
1125,1.125,0.7071067811865488,-0.7071067811865471,-2.204364238465236e-15
1126,1.126,0.693653305812807,-0.7289686274214074,0.050244318179764234
1127,1.127,0.6799533787224196,-0.7501110696304567,0.10036171485121353
1128,1.128,0.6660118674342529,-0.7705132427757875,0.15022558912075262
1129,1.129,0.6518337253008782,-0.7901550123756896,0.19970998051440653
1130,1.13,0.6374239897486929,-0.8090169943749435,0.2486898871648444
1131,1.131,0.6227877804881138,-0.8270805742745629,0.29704158157703525
1132,1.132,0.6079302976946076,-0.8443279255020132,0.3446429231745078
1133,1.133,0.5928568201610596,-0.8607420270039426,0.39137366683720354
1134,1.134,0.5775727034222689,-0.87630668004386,0.4371157666509248
1135,1.135,0.5620833778521299,-0.8910065241883685,0.4817536741017108
1136,1.136,0.5463943467342725,-0.9048270524660177,0.5251746299612887
1137,1.137,0.5305111843067354,-0.9177546256839801,0.567268949126753
1138,1.138,0.5144395337815089,-0.929776485888251,0.6079302976945996
1139,1.139,0.4981851053394912,-0.9408807689542257,0.6470559615694418
1140,1.14,0.48175367410171666,-0.9510565162951521,0.684547105928684
1141,1.141,0.4651510780774576,-0.9602936856769422,0.7203090248879052
1142,1.142,0.44838321609003573,-0.9685831611286306,0.7542513807361001
1143,1.143,0.43145604568096035,-0.9759167619387473,0.7862884321366178
1144,1.144,0.4143755809932866,-0.9822872507286876,0.8163392507171812
1145,1.145,0.3971478906347809,-0.9876883405951371,0.8443279255020146
1146,1.146,0.3797790955218025,-0.9921147013144775,0.8701837546695237
1147,1.147,0.36227536670454485,-0.9955619646030799,0.8938414241512638
1148,1.148,0.34464292317452067,-0.9980267284282711,0.9152411726209134
1149,1.149,0.32688802965494385,-0.9995065603657316,0.9343289424566124
1150,1.15,0.3090169943749499,-1.0,0.9510565162951506
1151,1.151,0.29103616682827205,-0.9995065603657316,0.9653816388332743
1152,1.152,0.2729519355173266,-0.998026728428272,0.9772681235681917
1153,1.153,0.2547707256833812,-0.9955619646030799,0.9866859442078674
1154,1.154,0.23649899702372834,-0.9921147013144783,0.9936113105200075
1155,1.155,0.2181432413965439,-0.9876883405951381,0.9980267284282713
1156,1.156,0.19970998051440952,-0.9822872507286888,0.999921044203816
1157,1.157,0.18120576362713753,-0.9759167619387472,0.9992894726405893
1158,1.158,0.16263716519488494,-0.9685831611286323,0.996133609143173
1159,1.159,0.14401078255225114,-0.960293685676944,0.9904614256966515
1160,1.16,0.12533323356430792,-0.951056516295154,0.9822872507286896
1161,1.161,0.10661115427526122,-0.9408807689542255,0.9716317329146742
1162,1.162,0.08785119655074565,-0.9297764858882533,0.9585217890173771
1163,1.163,0.0690600257144059,-0.9177546256839826,0.9429905358928645
1164,1.164,0.05024431817977084,-0.9048270524660205,0.9250772068344594
1165,1.165,0.031410759078127196,-0.8910065241883681,0.9048270524660192
1166,1.166,0.012566039883356235,-0.8763066800438665,0.8822912264349545
1167,1.167,-0.006283143965557703,-0.8607420270039423,0.8575266561936515
1168,1.168,-0.025130095443335058,-0.8443279255020166,0.8305958991958176
1169,1.169,-0.04396811831786486,-0.8270805742745625,0.8015669848708752
1170,1.17,-0.06279051952931217,-0.8090169943749514,0.7705132427757944
1171,1.171,-0.08159061156815871,-0.7901550123756892,0.7375131173581718
1172,1.172,-0.10036171485121134,-0.7705132427757915,0.7026499697988543
1173,1.173,-0.11909716009486856,-0.7501110696304608,0.666011867434254
1174,1.174,-0.13779029068463572,-0.7289686274214118,0.6276913612907054
1175,1.175,-0.1564344650402309,-0.7071067811865467,0.587785252292475
1176,1.176,-0.17502305897527493,-0.6845471059286918,0.5463943467342737
1177,1.177,-0.19354946805086146,-0.6613118653236539,0.5036232016357621
1178,1.178,-0.2120071099220512,-0.6374239897486905,0.4595798606214919
1179,1.179,-0.23038942667658951,-0.612907053652976,0.4143755809932847
1180,1.18,-0.24868988716485257,-0.5877852522924771,0.3681245526846814
1181,1.181,-0.2669019893203757,-0.5620833778521334,0.32094360980720926
1182,1.182,-0.2850192624699751,-0.5358267949789981,0.272951935517328
1183,1.183,-0.3030352696327752,-0.5090414157503714,0.22427076094938012
1184,1.184,-0.32094360980720626,-0.48175367410172026,0.17502305897527806
1185,1.185,-0.33873792024529037,-0.45399049973954414,0.12533323356430232
1186,1.186,-0.35641187871324864,-0.42577929156507494,0.075326805527941
1187,1.187,-0.37395920573780056,-0.39714789063478145,0.02513009544333469
1188,1.188,-0.3913736668372015,-0.3681245526846839,-0.025130095443330037
1189,1.189,-0.4086490747363503,-0.33873792024528926,-0.07532680552793634
1190,1.19,-0.4257792915650696,-0.3090169943749505,-0.1253332335642977
1191,1.191,-0.44275823103890066,-0.27899110603923083,-0.17502305897527348
1192,1.192,-0.4595798606214859,-0.24868988716485482,-0.2242707609493756
1193,1.193,-0.4762382036679393,-0.21814324139654104,-0.27295193551732355
1194,1.194,-0.49272734154829073,-0.18738131458572851,-0.3209436098072049
1195,1.195,-0.5090414157503725,-0.1564344650402332,-0.3681245526846771
1196,1.196,-0.5251746299612929,-0.12533323356430498,-0.4143755809932804
1197,1.197,-0.5411212521268751,-0.09410831331851348,-0.4595798606214878
1198,1.198,-0.5568756164881863,-0.06279051952931804,-0.503623201635758
1199,1.199,-0.5724321255945911,-0.03141075907812426,-0.5463943467342698
1200,1.2,-0.5877852522924725,-1.4695761589768238e-15,-0.5877852522924712
1201,1.201,-0.6029295416890259,0.031410759078128424,-0.6276913612907018
1202,1.202,-0.6178596130903318,0.062790519529308,-0.6660118674342506
1203,1.203,-0.6325701619131238,0.09410831331851763,-0.702649969798851
1204,1.204,-0.6470559615694428,0.12533323356430207,-0.7375131173581687
1205,1.205,-0.6613118653236522,0.15643446504023029,-0.7705132427757914
1206,1.206,-0.6753328081210238,0.18738131458571863,-0.8015669848708724
1207,1.207,-0.6891138083873496,0.2181432413965451,-0.830595899195815
1208,1.208,-0.702649969798847,0.248689887164852,-0.8575266561936491
1209,1.209,-0.7159364830218307,0.278991106039228,-0.8822912264349523
1210,1.21,-0.7289686274214102,0.30901699437494773,-0.9048270524660174
1211,1.211,-0.7417417727387395,0.33873792024529314,-0.9250772068344576
1212,1.212,-0.7542513807361033,0.3681245526846746,-0.942990535892863
1213,1.213,-0.7664930068093508,0.3971478906347788,-0.9585217890173757
1214,1.214,-0.7784623015670215,0.42577929156507227,-0.9716317329146731
1215,1.215,-0.79015501237569,0.45399049973954786,-0.9822872507286887
1216,1.216,-0.8015669848708754,0.4817536741017115,-0.9904614256966509
1217,1.217,-0.8126941644330943,0.5090414157503751,-0.9961336091431726
1218,1.218,-0.823532597628427,0.5358267949789957,-0.9992894726405892
1219,1.219,-0.8340784336131721,0.562083377852131,-0.9999210442038161
